index,imob,codigo,bairro,aluguel,condominio,area,quartos,banheiros,vaga_garagem,descricao,total,preco_m2,dist_unicamp
37,B,8dae04e0c3ca32298ab313770631283a,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum, conta também com câmeras de monitoramento 24h sem acesso remoto.",1050.0,,1.3854276880650611
36,B,484d3f328baba48b8f789ddac04a86d8,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,"Imóvel com sala  e cozinha conjugados, sendo a cozinha mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box,  interfone individual.  No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto). O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",1050.0,,1.3854276880650611
35,B,66144e0bddee1c85b94bc338ecfae0fb,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, banheiro com gabinete e box blindex, interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R$ 59,90 // 15MB - R$ 79,90 ou 20MB - R$ 99,90. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PRÉVIA, AVISO PELA EMPRESA RESPONSÁVEL.",1050.0,,1.3854276880650611
34,B,2c8c9e9121145fbc37ef67c0a5ea3869,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,1050.0,,1.3854276880650611
32,B,7ef0dfe78be61f5fd8392d3948fb860c,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,"Imóvel com: geladeira, fogão, gabinete e mesa na cozinha, interfone, um dormitório com armário e mesa, ar condicionado, banheiro com gabinete e persianas.",1050.0,,1.3854276880650611
31,B,2f8542abf804d897430c0c9a84b1991e,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,"Imóvel muito bem localizado! Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERAÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",1050.0,,1.3854276880650611
25,C,ded7b202961dd5bb3fd74353a755c6de,JD. Cidade Universitária I,950.0,100.0,25.0,1,1,0.0,"Apartamento localizado no Chacara Antonieta contendo quarto e sala conjugados com armário e painel de TV, cozinha planejada com geladeira e fogão, banheiro social, lavanderia e vaga na garagem para 01 carro com portão eletrônico. Acabamento em piso cerâmico e laje.
25      M2
1       QUARTO COM ARMÁRIO
1       SALA COM PAINEL DE TV
1       COZINHA PLANEJADA COM FOGÃO E GELADEIRA
1       LAVANDERIA
1       VAGA PARA CARRO COM PORTÃO ELETRÔNICO
PISO CERÂMICO
TETO LAJE",1050.0,42.0,1.3854276880650611
38,B,76593fa9601827b4b1e32e91e2076188,JD. Cidade Universitária I,1050.0,0.0,,1,1,0.0,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,1050.0,,1.3854276880650611
80,A,c5376259a423f128711fd7b7a691b84c,JD. Cidade Universitária I,1200.0,0.0,25.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,48.0,1.3854276880650611
74,A,06e3f8f16947e2119e6dd13e9671eb62,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,60.0,1.3854276880650611
75,A,d4f9e281bf219ebb78ba326984931a75,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,60.0,1.3854276880650611
76,A,4335d8cdb2b2d5869e31b2e4a8a5397e,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"COZINHA COM ARMARIOS, GALDEIRA, FOGÃO E MICROONDAS  GUARDA ROUPA PAINEL COM ESCRIVANINHA AR CONDICIONADO GARAGEM ROTATIVA INCLUSO AGUA E LIMPEZA EXTERNA",1200.0,60.0,1.3854276880650611
77,A,3523c1ce248ca6ae7f76dc30e70f87c4,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,60.0,1.3854276880650611
78,A,7d5484786120d25928bb67c399e56d7f,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,60.0,1.3854276880650611
79,A,0ceadbf4db60a38cf3ab2d56ecc86e9b,JD. Cidade Universitária I,1200.0,0.0,20.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,60.0,1.3854276880650611
81,A,0ad20aec1ef2df50a06a50921b1b230f,JD. Cidade Universitária I,1200.0,0.0,25.0,1,1,1.0,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",1200.0,48.0,1.3854276880650611
